# Pathway	SRR3745322_Abundance-CPM	SRR3745332_Abundance-CPM	SRR3745334_Abundance-CPM	SRR3745335_Abundance-CPM	SRR3745337_Abundance-CPM	SRR3745339_Abundance-CPM	SRR3745340_Abundance-CPM	SRR3745341_Abundance-CPM	SRR3745343_Abundance-CPM	SRR3745344_Abundance-CPM	SRR3745347_Abundance-CPM	SRR3746048_Abundance-CPM	SRR3747289_Abundance-CPM	SRR3747315_Abundance-CPM	SRR3747324_Abundance-CPM	SRR3747325_Abundance-CPM	SRR3747326_Abundance-CPM	SRR3747327_Abundance-CPM	SRR3747328_Abundance-CPM	SRR3747329_Abundance-CPM	SRR3747330_Abundance-CPM	SRR3747331_Abundance-CPM	SRR3747359_Abundance-CPM	SRR3747360_Abundance-CPM	SRR3747361_Abundance-CPM	SRR3747362_Abundance-CPM	SRR3747363_Abundance-CPM	SRR3747364_Abundance-CPM	SRR3747368_Abundance-CPM	SRR3747400_Abundance-CPM	SRR3747401_Abundance-CPM	SRR3747402_Abundance-CPM	SRR3747403_Abundance-CPM	SRR3747404_Abundance-CPM	SRR3747405_Abundance-CPM	SRR3747412_Abundance-CPM	SRR3747413_Abundance-CPM	SRR3747414_Abundance-CPM	SRR3747415_Abundance-CPM	SRR3747416_Abundance-CPM	SRR3747417_Abundance-CPM	SRR3747418_Abundance-CPM	SRR3747419_Abundance-CPM	SRR3747420_Abundance-CPM	SRR3747762_Abundance-CPM	SRR3747763_Abundance-CPM	SRR3747764_Abundance-CPM	SRR3747765_Abundance-CPM	SRR3747775_Abundance-CPM	SRR3747777_Abundance-CPM	SRR3747797_Abundance-CPM	SRR3747799_Abundance-CPM	SRR3747800_Abundance-CPM	SRR3747801_Abundance-CPM	SRR3747802_Abundance-CPM	SRR3747803_Abundance-CPM	SRR3747804_Abundance-CPM	SRR3747805_Abundance-CPM	SRR3747806_Abundance-CPM	SRR3747807_Abundance-CPM	SRR3747808_Abundance-CPM	SRR3747809_Abundance-CPM	SRR3747810_Abundance-CPM	SRR3747823_Abundance-CPM	SRR3747824_Abundance-CPM
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Trieres.s__Trieres_chinensis__1514140	1.31681	0	0	0	0	0	0	0.22704	0	0.535307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Yoonia.s__Yoonia_vestfoldensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1993	29.7563	0	0	0	0	0	0	0	0	0	0	19.5915	0	13.5153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3584	0	0	0	0	0	0	0	114.958	126.281	132.229	120.014	155.734	195.591	129.987	139.448	0	0	55.2103	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Alteromonas.s__Alteromonas_australica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Cyanobium.s__Cyanobium_usitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5207	0	0	0	0	0	0	0	0	0	0	5.75162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79672	0	0	0	12.3614	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.616	24.7086	0	9.34317	0	0	0	0	0	0
P101-PWY: ectoine biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P101-PWY: ectoine biosynthesis|g__Rhodospirillales_unclassified.s__Rhodospirillales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P108-PWY: pyruvate fermentation to propanoate I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5245	15.7806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P124-PWY: Bifidobacterium shunt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9456	8.64176	0	0	0	20.7035	0	0	0	17.6163	0	0	0
P161-PWY: acetylene degradation (anaerobic)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91866	0	0	0	0	0	0	0	0	0	3.77689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0	0	0	0	0	0	0	0	8.53494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P221-PWY: octane oxidation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74045	0	0	0	0	17.6742	0	0	0	0	89.7807	0	0	0	0	56.5277	15.7275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P221-PWY: octane oxidation|g__Planktomarina.s__Planktomarina_temperata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.3579	0	0	0	0	12.7325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P221-PWY: octane oxidation|g__Planktomarina.s__Planktomarina_temperata__1284658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	0	0	0	0	0	0	0	9.11538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.65493	4.0148	0	0	0	10.4646	0	6.29842	7.56231	9.20691	0	11.173	0
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	0	0	0	0	0	0	0	3.6809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5123	38.1454	0	0	30.2898	0	29.0445	0	0	0	0	0	27.5642	0	35.2031	0	0	29.085	0	0	14.413	0	37.1366	0	0	0	0	46.7985	19.5467	0	0	0	0	0	0	0	0	42.3429	72.0607	53.5106	41.5476	161.567	132.31	71.7887	95.8501	0	18.7133	33.5315	0	12.2114	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Aphanizomenon.s__Aphanizomenon_flos_aquae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1154	0	49.0402	0	12.015	0	20.1494	41.6117	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Candidatus_Pelagibacter.s__Candidatus_Pelagibacter_ubique	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29894	0	0	9.47357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Candidatus_Planktophila.s__Candidatus_Planktophila_lacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Cryomorphaceae_unclassified.s__Cryomorphaceae_bacterium_BACL21_MAG_121220_bin10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7071	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Cyanobium.s__Cyanobium_usitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.0663	0	0	0	0	0	0	0	0	0	0	9.20254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.864	0	0	0	0	0	7.35941	10.6503	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Dolichospermum.s__Dolichospermum_compactum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8759	12.956	0	37.2267	31.9232	21.556	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6592	15.4148	5.08498	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Planktomarina.s__Planktomarina_temperata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1692	0	0	0	0	13.1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Polaribacter.s__uncultured_Polaribacter_sp.__174711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Rhodobacterales_unclassified.s__Rhodobacterales_bacterium_HTCC2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7986	8.31802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_lacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56006	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9749	0	0	0	0	0	0	0	0	0	0	18.5676	0	25.3794	0	0	0	0	0	11.4682	0	47.3045	0	0	0	0	44.0816	15.3868	0	0	0	0	0	0	0	0	32.7672	55.0628	69.6629	56.236	77.7919	57.5649	46.6927	36.0038	0	24.7375	33.768	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Aphanizomenon.s__Aphanizomenon_flos_aquae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6857	0	57.0847	0	0	0	15.7077	31.3695	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Cryomorphaceae_unclassified.s__Cryomorphaceae_bacterium_BACL21_MAG_121220_bin10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.055	0	0	0	0	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Dolichospermum.s__Dolichospermum_compactum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7659	13.3943	0	31.4747	28.3646	18.9753	0	0	0	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4668	7.74097	0	0	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway	7.60308	0	0	0	0	0	17.2348	11.6894	7.12346	0	10.8655	833.521	0	499.826	19.6625	91.6394	510.369	0	71.3718	286.292	0	0	139.515	0	0	0	67.3056	631.818	16.3679	90.3364	0	15.3565	45.2468	0	25.3121	0	79.3838	0	0	0	0	39.2271	28.0363	39.6658	0	0	0	0	0	0	156.295	715.085	736.777	1118.86	482.73	1092	661.069	486.304	637.991	208.56	186.529	363.79	3.77777	314.167	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Anabaena.s__Anabaena_sp_CRKS33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.5206	0	0	85.1916	48.4196	0	0	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Aphanizomenon.s__Aphanizomenon_flos_aquae	0	0	0	0	0	0	0	0	0	0	0	605.8	0	0	0	0	357.026	0	0	231.475	0	0	0	0	0	0	0	240.127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634.654	164.622	853.711	352.717	231.647	89.9631	197.513	414.259	23.4867	0	78.9635	2.53545	37.3156	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Cyanobium.s__Cyanobium_usitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.0167	0	0	0	0	0	0	0	0	0	0	28.3473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3792	0	29.4856	0	0	17.3722	0	0	0	65.8872	0	94.6928	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Cylindrospermopsis.s__Cylindrospermopsis_raciborskii__2787621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45682	18.4824	18.9612	11.2088	29.0123	9.96674	0	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Dolichospermum.s__Dolichospermum_compactum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.49	128.839	0	278.337	228.926	115.289	16.5334	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	94.3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.789	4.75571	0	272.709	151.552	32.6265	82.0896	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Planktomarina.s__Planktomarina_temperata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.043	0	0	0	0	7.37869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_lacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.7213	0	20.9231	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37497	31.6711	0	0	0	0	0	0	0	0	0	0	25.2321	0	25.5691	0	0	51.8116	0	0	0	0	69.6254	0	32.0222	0	0	61.4653	18.9284	0	0	0	0	0	0	0	0	253.053	184.107	274.012	113.739	273.609	150.696	144.427	226.676	18.2155	21.1039	44.3003	0	26.5272	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Aphanizomenon.s__Aphanizomenon_flos_aquae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.174	38.297	244.88	97.2672	71.8934	16.8838	56.8117	177.464	0	0	22.2678	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Candidatus_Pelagibacter.s__Candidatus_Pelagibacter_ubique	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6071	0	0	46.7021	0	0	0	0	16.8786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Cryomorphaceae_unclassified.s__Cryomorphaceae_bacterium_BACL21_MAG_121220_bin10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Cyanobium.s__Cyanobium_usitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.023	0	0	0	0	0	0	0	0	0	0	9.84675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84237	0	0	0	13.6406	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Dolichospermum.s__Dolichospermum_compactum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.5566	20.3845	0	90.2871	62.6837	37.973	11.0381	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28772	0	0	43.1474	21.6944	0	19.1541	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Planktomarina.s__Planktomarina_temperata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Polaribacter.s__uncultured_Polaribacter_sp.__174711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56472	0	0	0	0	0	0	0	0	0	8.3463	0	0	0	0	9.10419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5948	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Rhodobacterales_unclassified.s__Rhodobacterales_bacterium_HTCC2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.5461	9.97893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95718	0	12.6288	0	0	0	0	0	10.247	0	29.7403	0	18.4897	0	0	25.935	23.4758	0	0	0	0	0	0	0	0	0	19.8433	0	0	0	40.3416	0	62.9618	0	75.0962	0	0	0	0
PHOTOALL-PWY: oxygenic photosynthesis	6.73628	0	0	0	0	0	0	17.0561	17.418	0	0	688.247	0	207.251	0	119.061	0	0	705.432	0	0	0	173.712	0	0	0	97.5404	1104.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.257	93.7844	1053.54	96.4789	1061.81	2189.7	1567.25	894.75	1069.41	174.405	579.326	514.464	0	480.833	0
PHOTOALL-PWY: oxygenic photosynthesis|g__Cyanobium.s__Cyanobium_usitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.9594	0	0	658.758	0	0	0	0	0	0	0	53.7065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.9753	0	286.579	0	0	148.677	0	0	198.649	204.039	0	191.797	0
PHOTOALL-PWY: oxygenic photosynthesis|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	214.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.055	0	0	509.493	365.585	62.569	173.649	0	0	0	0	0	0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.44895	0	0	0	0	0	0	0	0	0	6.21428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0	0	0	0	0	0	0	0	0	0	0	113.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7651	0	0	0	0	61.8759	0	0	0	0	8.43389	0	0	0	0	0	0	0	0	0	10.3657	85.2499	13.7435	0	188.794	132.664	40.2454	88.4684	15.9239	8.30388	0	0	0	0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.9042	13.9399	0	0	0	0	0	0	0	0
PPGPPMET-PWY: ppGpp metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6014	0	0	0	0	0	0	0	0	0	26.9045	0	0	0	0	19.9178	9.58654	0	0	0	0	0	0	0	0	0	0	1.2807	0	2.1184	0	0	0	0	0	14.8868	0	0	0
PPGPPMET-PWY: ppGpp metabolism|g__Candidatus_Pelagibacter.s__Candidatus_Pelagibacter_sp_IMCC9063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPGPPMET-PWY: ppGpp metabolism|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533287	0	0	0	0	0	0	0	0	0	0	0
PPGPPMET-PWY: ppGpp metabolism|g__Helicotheca.s__Helicotheca_tamesis__374047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531309	0	0	0	0	0	0	0	0	0	0	0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1714	0	0	0	0	8.52244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
