Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR3747327	GS677_0p1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	29038	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747327/SRR3747327.sra	SRR3747327.sra	SRR3747327_GS677_0p1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747327/SRR3747327_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747327/SRR3747327_2.fastq.gz	SRR3747327_2.fastq.gz	SRR3747327_GS677_0p1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747329	GS677_3p0: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	4411	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747329/SRR3747329.sra	SRR3747329.sra	SRR3747329_GS677_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747329/SRR3747329_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747329/SRR3747329_1.fastq.gz	SRR3747329_1.fastq.gz	SRR3747329_GS677_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747329	GS677_3p0: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	4411	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747329/SRR3747329.sra	SRR3747329.sra	SRR3747329_GS677_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747329/SRR3747329_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747329/SRR3747329_2.fastq.gz	SRR3747329_2.fastq.gz	SRR3747329_GS677_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747330	GS678_3p0: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	9992	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747330/SRR3747330.sra	SRR3747330.sra	SRR3747330_GS678_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747330/SRR3747330_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747330/SRR3747330_1.fastq.gz	SRR3747330_1.fastq.gz	SRR3747330_GS678_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747330	GS678_3p0: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	9992	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747330/SRR3747330.sra	SRR3747330.sra	SRR3747330_GS678_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747330/SRR3747330_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747330/SRR3747330_2.fastq.gz	SRR3747330_2.fastq.gz	SRR3747330_GS678_3p0_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747331	GS667_3p0: Lake TorneTrask, Abisko, Sweden, above the Arctic Circle	Illumina HiSeq 2000	6737	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747331/SRR3747331.sra	SRR3747331.sra	SRR3747331_GS667_3p0_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747331/SRR3747331_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747331/SRR3747331_1.fastq.gz	SRR3747331_1.fastq.gz	SRR3747331_GS667_3p0_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle_1.fastq.gz
SRR3747331	GS667_3p0: Lake TorneTrask, Abisko, Sweden, above the Arctic Circle	Illumina HiSeq 2000	6737	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747331/SRR3747331.sra	SRR3747331.sra	SRR3747331_GS667_3p0_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747331/SRR3747331_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747331/SRR3747331_2.fastq.gz	SRR3747331_2.fastq.gz	SRR3747331_GS667_3p0_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle_2.fastq.gz
SRR3747359	GS667_0p8: Lake TorneTrask, Abisko, Sweden, above the Arctic Circle	Illumina HiSeq 2000	6034	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747359/SRR3747359.sra	SRR3747359.sra	SRR3747359_GS667_0p8_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747359/SRR3747359_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747359/SRR3747359_1.fastq.gz	SRR3747359_1.fastq.gz	SRR3747359_GS667_0p8_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle_1.fastq.gz
SRR3747359	GS667_0p8: Lake TorneTrask, Abisko, Sweden, above the Arctic Circle	Illumina HiSeq 2000	6034	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747359/SRR3747359.sra	SRR3747359.sra	SRR3747359_GS667_0p8_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747359/SRR3747359_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747359/SRR3747359_2.fastq.gz	SRR3747359_2.fastq.gz	SRR3747359_GS667_0p8_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle_2.fastq.gz
SRR3747360	GS678_0p1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	16753	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747360/SRR3747360.sra	SRR3747360.sra	SRR3747360_GS678_0p1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747360/SRR3747360_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747360/SRR3747360_1.fastq.gz	SRR3747360_1.fastq.gz	SRR3747360_GS678_0p1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747360	GS678_0p1: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	16753	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747360/SRR3747360.sra	SRR3747360.sra	SRR3747360_GS678_0p1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747360/SRR3747360_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747360/SRR3747360_2.fastq.gz	SRR3747360_2.fastq.gz	SRR3747360_GS678_0p1_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747328	GS677_0p8: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	4488	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747328/SRR3747328.sra	SRR3747328.sra	SRR3747328_GS677_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747328/SRR3747328_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747328/SRR3747328_1.fastq.gz	SRR3747328_1.fastq.gz	SRR3747328_GS677_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747328	GS677_0p8: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	4488	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747328/SRR3747328.sra	SRR3747328.sra	SRR3747328_GS677_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747328/SRR3747328_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747328/SRR3747328_2.fastq.gz	SRR3747328_2.fastq.gz	SRR3747328_GS677_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747361	GS678_0p8: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	14650	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747361/SRR3747361.sra	SRR3747361.sra	SRR3747361_GS678_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747361/SRR3747361_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747361/SRR3747361_1.fastq.gz	SRR3747361_1.fastq.gz	SRR3747361_GS678_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_1.fastq.gz
SRR3747361	GS678_0p8: Helcom site 4 Deepest Section of the Baltic Sea	Illumina HiSeq 2000	14650	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747361/SRR3747361.sra	SRR3747361.sra	SRR3747361_GS678_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747361/SRR3747361_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747361/SRR3747361_2.fastq.gz	SRR3747361_2.fastq.gz	SRR3747361_GS678_0p8_Helcom_site_4_Deepest_Section_of_the_Baltic_Sea_2.fastq.gz
SRR3747362	GS679_0p1: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	2244	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747362/SRR3747362.sra	SRR3747362.sra	SRR3747362_GS679_0p1_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747362/SRR3747362_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747362/SRR3747362_1.fastq.gz	SRR3747362_1.fastq.gz	SRR3747362_GS679_0p1_Off_south_tip_of_Oland_bloom_occuring_1.fastq.gz
SRR3747362	GS679_0p1: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	2244	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747362/SRR3747362.sra	SRR3747362.sra	SRR3747362_GS679_0p1_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747362/SRR3747362_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747362/SRR3747362_2.fastq.gz	SRR3747362_2.fastq.gz	SRR3747362_GS679_0p1_Off_south_tip_of_Oland_bloom_occuring_2.fastq.gz
SRR3747368	GS680_0p1: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	28172	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747368/SRR3747368.sra	SRR3747368.sra	SRR3747368_GS680_0p1_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747368/SRR3747368_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747368/SRR3747368_1.fastq.gz	SRR3747368_1.fastq.gz	SRR3747368_GS680_0p1_Off_south_tip_of_Oland_bloom_occuring_1.fastq.gz
SRR3747368	GS680_0p1: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	28172	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747368/SRR3747368.sra	SRR3747368.sra	SRR3747368_GS680_0p1_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747368/SRR3747368_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747368/SRR3747368_2.fastq.gz	SRR3747368_2.fastq.gz	SRR3747368_GS680_0p1_Off_south_tip_of_Oland_bloom_occuring_2.fastq.gz
SRR3747363	GS679_0p8: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	49259	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747363/SRR3747363.sra	SRR3747363.sra	SRR3747363_GS679_0p8_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747363/SRR3747363_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747363/SRR3747363_1.fastq.gz	SRR3747363_1.fastq.gz	SRR3747363_GS679_0p8_Off_south_tip_of_Oland_bloom_occuring_1.fastq.gz
SRR3747363	GS679_0p8: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	49259	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747363/SRR3747363.sra	SRR3747363.sra	SRR3747363_GS679_0p8_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747363/SRR3747363_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747363/SRR3747363_2.fastq.gz	SRR3747363_2.fastq.gz	SRR3747363_GS679_0p8_Off_south_tip_of_Oland_bloom_occuring_2.fastq.gz
SRR3747364	GS679_3p0: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	3551	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747364/SRR3747364.sra	SRR3747364.sra	SRR3747364_GS679_3p0_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747364/SRR3747364_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747364/SRR3747364_1.fastq.gz	SRR3747364_1.fastq.gz	SRR3747364_GS679_3p0_Off_south_tip_of_Oland_bloom_occuring_1.fastq.gz
SRR3747364	GS679_3p0: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	3551	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747364/SRR3747364.sra	SRR3747364.sra	SRR3747364_GS679_3p0_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747364/SRR3747364_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747364/SRR3747364_2.fastq.gz	SRR3747364_2.fastq.gz	SRR3747364_GS679_3p0_Off_south_tip_of_Oland_bloom_occuring_2.fastq.gz
SRR3747402	GS683_0p1: DMU 939, Denmark	Illumina HiSeq 2000	6009	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747402/SRR3747402.sra	SRR3747402.sra	SRR3747402_GS683_0p1_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747402/SRR3747402_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747402/SRR3747402_1.fastq.gz	SRR3747402_1.fastq.gz	SRR3747402_GS683_0p1_DMU_939_Denmark_1.fastq.gz
SRR3747402	GS683_0p1: DMU 939, Denmark	Illumina HiSeq 2000	6009	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747402/SRR3747402.sra	SRR3747402.sra	SRR3747402_GS683_0p1_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747402/SRR3747402_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747402/SRR3747402_2.fastq.gz	SRR3747402_2.fastq.gz	SRR3747402_GS683_0p1_DMU_939_Denmark_2.fastq.gz
SRR3747404	GS683_3p0: DMU 939, Denmark	Illumina HiSeq 2000	2007	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747404/SRR3747404.sra	SRR3747404.sra	SRR3747404_GS683_3p0_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747404/SRR3747404_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747404/SRR3747404_1.fastq.gz	SRR3747404_1.fastq.gz	SRR3747404_GS683_3p0_DMU_939_Denmark_1.fastq.gz
SRR3747404	GS683_3p0: DMU 939, Denmark	Illumina HiSeq 2000	2007	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747404/SRR3747404.sra	SRR3747404.sra	SRR3747404_GS683_3p0_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747404/SRR3747404_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747404/SRR3747404_2.fastq.gz	SRR3747404_2.fastq.gz	SRR3747404_GS683_3p0_DMU_939_Denmark_2.fastq.gz
SRR3747405	GS684_3p0: DMU 939, Denmark	Illumina HiSeq 2000	16658	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747405/SRR3747405.sra	SRR3747405.sra	SRR3747405_GS684_3p0_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747405/SRR3747405_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747405/SRR3747405_1.fastq.gz	SRR3747405_1.fastq.gz	SRR3747405_GS684_3p0_DMU_939_Denmark_1.fastq.gz
SRR3747405	GS684_3p0: DMU 939, Denmark	Illumina HiSeq 2000	16658	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747405/SRR3747405.sra	SRR3747405.sra	SRR3747405_GS684_3p0_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747405/SRR3747405_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747405/SRR3747405_2.fastq.gz	SRR3747405_2.fastq.gz	SRR3747405_GS684_3p0_DMU_939_Denmark_2.fastq.gz
SRR3747412	GS667_0p1: Lake TorneTrask, Abisko, Sweden, above the Arctic Circle	Illumina HiSeq 2000	8204	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747412/SRR3747412.sra	SRR3747412.sra	SRR3747412_GS667_0p1_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747412/SRR3747412_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747412/SRR3747412_1.fastq.gz	SRR3747412_1.fastq.gz	SRR3747412_GS667_0p1_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle_1.fastq.gz
SRR3747412	GS667_0p1: Lake TorneTrask, Abisko, Sweden, above the Arctic Circle	Illumina HiSeq 2000	8204	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747412/SRR3747412.sra	SRR3747412.sra	SRR3747412_GS667_0p1_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747412/SRR3747412_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747412/SRR3747412_2.fastq.gz	SRR3747412_2.fastq.gz	SRR3747412_GS667_0p1_Lake_TorneTrask_Abisko_Sweden_above_the_Arctic_Circle_2.fastq.gz
SRR3747400	GS680_0p8: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	4989	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747400/SRR3747400.sra	SRR3747400.sra	SRR3747400_GS680_0p8_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747400/SRR3747400_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747400/SRR3747400_1.fastq.gz	SRR3747400_1.fastq.gz	SRR3747400_GS680_0p8_Off_south_tip_of_Oland_bloom_occuring_1.fastq.gz
SRR3747400	GS680_0p8: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	4989	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747400/SRR3747400.sra	SRR3747400.sra	SRR3747400_GS680_0p8_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747400/SRR3747400_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747400/SRR3747400_2.fastq.gz	SRR3747400_2.fastq.gz	SRR3747400_GS680_0p8_Off_south_tip_of_Oland_bloom_occuring_2.fastq.gz
SRR3747401	GS680_3p0: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	4415	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747401/SRR3747401.sra	SRR3747401.sra	SRR3747401_GS680_3p0_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747401/SRR3747401_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747401/SRR3747401_1.fastq.gz	SRR3747401_1.fastq.gz	SRR3747401_GS680_3p0_Off_south_tip_of_Oland_bloom_occuring_1.fastq.gz
SRR3747401	GS680_3p0: Off south tip of Oland, bloom occuring	Illumina HiSeq 2000	4415	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747401/SRR3747401.sra	SRR3747401.sra	SRR3747401_GS680_3p0_Off_south_tip_of_Oland_bloom_occuring.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/001/SRR3747401/SRR3747401_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/001/SRR3747401/SRR3747401_2.fastq.gz	SRR3747401_2.fastq.gz	SRR3747401_GS680_3p0_Off_south_tip_of_Oland_bloom_occuring_2.fastq.gz
SRR3747413	GS684_0p1: DMU 939, Denmark	Illumina HiSeq 2000	19137	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747413/SRR3747413.sra	SRR3747413.sra	SRR3747413_GS684_0p1_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747413/SRR3747413_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747413/SRR3747413_1.fastq.gz	SRR3747413_1.fastq.gz	SRR3747413_GS684_0p1_DMU_939_Denmark_1.fastq.gz
SRR3747413	GS684_0p1: DMU 939, Denmark	Illumina HiSeq 2000	19137	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747413/SRR3747413.sra	SRR3747413.sra	SRR3747413_GS684_0p1_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747413/SRR3747413_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747413/SRR3747413_2.fastq.gz	SRR3747413_2.fastq.gz	SRR3747413_GS684_0p1_DMU_939_Denmark_2.fastq.gz
SRR3747403	GS683_0p8: DMU 939, Denmark	Illumina HiSeq 2000	6897	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747403/SRR3747403.sra	SRR3747403.sra	SRR3747403_GS683_0p8_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747403/SRR3747403_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747403/SRR3747403_1.fastq.gz	SRR3747403_1.fastq.gz	SRR3747403_GS683_0p8_DMU_939_Denmark_1.fastq.gz
