# Pathway	SRR8039428_Abundance-CPM	SRR8039449_Abundance-CPM	SRR8039450_Abundance-CPM	SRR8039451_Abundance-CPM	SRR8039454_Abundance-CPM	SRR8039455_Abundance-CPM	SRR8039456_Abundance-CPM	SRR8039457_Abundance-CPM	SRR8039468_Abundance-CPM	SRR8039469_Abundance-CPM	SRR8039470_Abundance-CPM	SRR8039471_Abundance-CPM	SRR8039472_Abundance-CPM	SRR8039473_Abundance-CPM
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	0	13.0257	0	11.3292	0	0	0	17.2075	0	4.6879	8.73432	0	0	0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	0	8.60946	0	9.75709	0	0	0	14.2565	0	3.31996	10.4719	0	0	4.78637
CALVIN-PWY: Calvin-Benson-Bassham cycle	620.377	690.471	1098.26	241.96	1565.41	407.993	468.199	1378.76	206.572	55.9363	242.757	208.75	1153.46	189.916
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	0	0	0	0	0	0	0	0.461626	0	0	0	0	0	0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Odontella.s__Odontella_aurita__265563	0	0.579313	0	0	0	0	0	0	0	0	0	0	0	0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Pseudictyota.s__Pseudictyota_dubia__2749911	0	0.663884	0	0	0	0	0.53487	0	0	0	0	0	0	0.069896
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Synechococcus.s__Synechococcus_sp_BL107	0	22.3685	0	15.1931	0	0	0	82.7835	0	4.06359	7.69252	0	0	0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Synechococcus.s__Synechococcus_sp_CC9902	39.0625	52.6025	0	29.6807	139.997	0	25.4602	174.306	21.2491	5.47036	22.8575	0	0	20.3037
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	66.9817	113.377	44.3993	41.8032	63.1479	27.7336	64.891	147.292	30.4893	7.70465	41.5969	0	0	26.8847
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	0	1.43637	0	0	0	0	0	0	0	0	0	0	0	0
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Bathycoccus.s__unclassified__41874	0	0.54044	0	0	0	0	0	0	0	0	0	0	0	0
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38147
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Synechococcus.s__Synechococcus_sp_BL107	0	0	0	7.83636	0	0	0	13.7437	0	0	0	0	0	0
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)|g__Synechococcus.s__Synechococcus_sp_CC9902	0	10.8436	0	5.58016	0	0	0	26.5585	0	0	0	0	0	4.13789
CITRULBIO-PWY: L-citrulline biosynthesis	99.0883	150.85	75.1242	56.7891	316.858	188.722	93.2963	163.117	120.028	22.2855	104.814	286.313	292.044	67.5009
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0	0	0	11.5073	0	0	0	0	0	4.47984	0	0	0	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	15.4771	5.16021	0	13.0125	0	0	0	15.5629	16.9645	7.30998	27.6511	0	0	9.18629
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Formosa.s__Formosa_sp.__2018467	8.54331	0	0	0	0	0	0	0	0	0	10.6402	0	0	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp._BS307-5m-G35__2781766	0	0	0	4.57971	0	0	0	0	0	4.15616	0	0	0	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12609
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp_BL107	0	0	0	0	0	0	0	0	0	0	6.11153	0	0	0
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Synechococcus.s__Synechococcus_sp_CC9902	0	0	0	5.38729	0	0	0	0	0	0	7.28237	0	0	0
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	6.39146	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis	24.0589	56.0554	39.96	31.2719	0	57.2633	24.5796	79.1618	0	6.64175	25.3698	0	89.3084	15.9168
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0	0	0	0	0	0	0	0	0	7.60469	45.1505	0	0	6.71196
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	0	0	0	0	0	0	0	0	0	0	8.90719	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	0	0	0	0	0	0	0	0	0	3.20224	11.0824	0	0	0
CRNFORCAT-PWY: creatinine degradation I	0	2.31244	0	4.19929	0	0	0	0	0	0	0	0	0	0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0	12.4849	0	9.94674	0	0	0	0	0	6.32297	21.3835	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	25.2917	39.6473	0	33.3266	105.508	0	25.9993	74.7829	0	8.82686	27.1172	0	0	12.3184
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	12.1068	11.6603	0	8.81668	52.9052	0	9.36386	34.3552	0	4.98204	12.6738	0	0	4.11911
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	0	10.3543	0	6.62247	0	0	0	19.7578	0	1.50438	0	0	0	4.18559
FASYN-ELONG-PWY: fatty acid elongation -- saturated	27.0964	23.0137	0	13.7599	0	0	0	102.801	0	0	0	0	0	20.6854
FERMENTATION-PWY: mixed acid fermentation	15.6567	30.6663	0	36.115	0	0	0	71.4724	0	15.15	52.0871	0	0	13.1236
GLUCONEO-PWY: gluconeogenesis I	61.032	87.4176	0	66.3291	0	0	36.1492	163.177	0	37.0594	68.8325	0	0	29.6163
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0	0	0	12.6848	0	0	0	0	0	5.02136	10.2561	0	0	5.60316
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pseudo-nitzschia.s__Pseudo-nitzschia_fraudulenta__183588	0	0	0	0.172896	0	0	0	0	0	0	0	0	0	0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Synechococcus.s__Synechococcus_sp_CC9902	0	0	0	4.3515	0	0	0	0	0	0	0	0	0	0
GLUTORN-PWY: L-ornithine biosynthesis I	13.7246	31.3491	0	17.5984	70.4964	0	0	47.1097	17.5839	9.38958	31.1539	0	0	10.3513
GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	0	0	0	2.89234	0	0	0	0	0	0	0	0	0	2.23977
GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	0	0	0	1.82298	0	0	0	0	0	0.86786	0	0	0	0
GLUTORN-PWY: L-ornithine biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	0	0	0	3.09952	0	0	0	0	0	2.0309	0	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	37.4258	47.9693	43.3597	20.5807	218.838	40.0795	54.7101	256.466	18.5555	7.51341	15.1032	0	162.232	9.06632
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84249
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	0	6.17622	0	3.04908	0	0	6.12163	33.7936	0	0	0	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp_BL107	0	10.939	0	6.62208	0	0	0	52.3469	0	0.975126	5.14835	0	0	0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Synechococcus.s__Synechococcus_sp_CC9902	19.7306	17.7611	0	8.10636	114.12	0	26.2569	115	10.9989	3.06683	7.13666	0	0	3.69083
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	0	30.0037	0	19.6724	0	0	0	40.9081	41.2371	8.01674	24.0716	0	0	6.52433
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	98.0825	103.108	0	75.4727	322.658	137.606	0	182.152	103.908	38.7215	132.336	190.908	0	52.5505
GLYOXYLATE-BYPASS: glyoxylate cycle	66.2145	43.2433	34.8942	36.1467	162.449	0	52.705	74.8593	42.2163	15.068	45.7316	113.349	195.886	11.2462
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	65.6554	105.441	27.4662	59.116	190.982	33.2806	48.6011	252.788	28.3156	10.5039	33.1772	0	47.745	27.3385
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	0	0.903485	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Bathycoccus.s__unclassified__41874	0	0.224052	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	0	17.2218	0	15.1123	0	0	0	48.7669	0	2.5997	7.10417	0	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	23.6455	20.0719	0	13.7765	67.817	0	16.8141	54.2952	0	2.28843	8.38205	0	0	6.04067
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	65.6554	105.441	43.3108	59.116	190.982	33.2806	79.6596	252.788	28.3156	10.5039	33.1772	0	72.9877	27.3385
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	4.74998	5.42583	0	3.21587	0	8.58674	3.50836	0	0	0	6.14588	0	18.6973	2.47025
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Bathycoccus.s__unclassified__41874	1.01187	0.366074	0	0.72371	0	0	0.716929	0	0	0	0	0	0	0.321098
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Durinskia.s__Durinskia_baltica__400756	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509165
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Eucampia.s__Eucampia_antarctica__49252	0	0.062562	0	0	0	0	0	0	0	0	0	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_BL107	0	17.2218	0	15.1123	0	0	0	48.7669	0	2.5997	7.10417	0	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)|g__Synechococcus.s__Synechococcus_sp_CC9902	23.6455	20.0719	0	13.7765	67.817	0	16.8141	54.2952	0	2.28843	8.38205	0	0	6.04067
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	0	6.29033	0	0	0	0	0	0	0	0	0	0	0	0
HISDEG-PWY: L-histidine degradation I	7.00502	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	0	34.9821	0	0	0	0	0	36.6552	0	0	15.6936	0	0	7.77586
HSERMETANA-PWY: L-methionine biosynthesis III	39.9312	44.3045	0	42.3477	357.276	153.602	0	105.287	76.509	32.9641	117.49	256.327	206.158	36.1143
HSERMETANA-PWY: L-methionine biosynthesis III|g__Alexandrium.s__Alexandrium_catenella__2925	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68915
HSERMETANA-PWY: L-methionine biosynthesis III|g__Gambierdiscus.s__Gambierdiscus_australes__439317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690206
HSERMETANA-PWY: L-methionine biosynthesis III|g__Heterocapsa.s__Heterocapsa_arctica__192219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605223
HSERMETANA-PWY: L-methionine biosynthesis III|g__Noctiluca.s__Noctiluca_scintillans__2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35453
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	147.36	178.785	0	131.132	330.113	73.1921	161	253	123.119	47.397	165.824	138.109	147.074	87.0027
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_BL107	0	13.926	0	13.0293	0	0	0	16.7101	0	5.29385	10.2124	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Synechococcus.s__Synechococcus_sp_CC9902	0	9.45913	0	10.6174	0	0	0	12.847	0	3.66055	11.4971	0	0	5.65301
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	0	7.42208	0	0	0	0	0	0	0	0	8.38613	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0	44.3941	0	30.5598	0	0	0	52.5536	0	6.35696	26.361	0	0	10.2029
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	290.525	273.434	166.281	125.207	633.867	210.11	160.805	502.445	112.733	35.7911	142.374	85.5225	437.088	70.0812
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Chrysochromulina.s__Chrysochromulina_rotalis__412157	4.70003	9.33844	0	1.4024	0	0	0	0	0	0	0	0	0	1.37805
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Geminigera.s__Geminigera_cryophila__46947	0	1.07126	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_brevifila__156173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299604
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Haptolina.s__Haptolina_ericina__156174	0	0	0	0	0	0	0	0	0	0	0	0	0	0.933185
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Imantonia.s__Imantonia_sp.__1907789	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155541
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Isochrysis.s__Isochrysis_sp.__40639	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170013
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Odontella.s__Odontella_aurita__265563	0.110578	0	0	0	0	0	0	0	0	0	0	0	0	0.0799988
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Pseudictyota.s__Pseudictyota_dubia__2749911	0.0804958	0	0	0	0	0	0	0	0	0	0	0	0	0.191057
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_BL107	0	17.3239	0	11.6182	0	0	0	61.0966	0	5.01725	21.1787	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Synechococcus.s__Synechococcus_sp_CC9902	25.2058	26.9301	0	17.599	139.484	0	18.3874	80.4477	29.3489	5.20835	18.258	0	0	5.76136
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	15.8442	31.7172	0	18.0872	64.9491	0	0	85.1093	0	6.28357	18.3198	0	0	8.86649
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Synechococcus.s__Synechococcus_sp_CC9902	0	4.96699	0	3.9757	0	0	0	18.0356	0	0	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0	0	0	0	0	0	0	0	0	0	15.8425	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I	0	18.118	0	14.5169	83.0563	0	0	40.4398	0	5.3872	25.0795	0	0	5.24017
PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G30__2781771	0	0	0	0	64.6622	0	0	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	0	0	0	0	0	0	0	0	0	0.516736	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	0	0	0	0	0	0	0	0	0	2.11217	0	0	0	0
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0	0	0	12.7432	0	0	0	20.9765	0	5.99209	0	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway	137.908	149.521	0	65.4473	564.592	235.485	90.8452	165.826	101.691	43.2133	78.5972	0	409.304	35.6649
PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_BL107	0	4.93528	0	3.88959	0	0	0	16.1052	0	5.12429	10.6892	0	0	0
PENTOSE-P-PWY: pentose phosphate pathway|g__Synechococcus.s__Synechococcus_sp_CC9902	0	6.65257	0	6.40386	133.851	0	0	27.1518	26.7226	6.8526	9.6752	0	0	3.54388
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0	16.4619	0	12.1562	0	0	0	0	0	6.38738	16.4733	0	0	2.20703
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_BL107	0	0	0	1.1748	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_CC9902	0	0	0	3.22296	0	0	0	0	0	1.53085	0	0	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0	17.3941	0	4.58817	0	0	0	0	0	0	4.22677	0	0	0
PHOTOALL-PWY: oxygenic photosynthesis	415.207	461.475	0	224.529	1237.78	342.8	303.136	1355.47	122.978	52.0683	117.544	0	0	80.7309
PHOTOALL-PWY: oxygenic photosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	81.6132	93.8319	0	47.8527	273.156	0	52.3452	314.199	36.4175	11.9501	34.2205	0	0	25.0508
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0	1.78758	0	0	0	0	0	11.5099	0	0	2.97527	0	0	6.7479
PPGPPMET-PWY: ppGpp metabolism	0	0	0	2.89983	0	0	0	0	0	0	0	0	0	2.27201
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0	2.80053	0	0	0	0	0	0	0	0	0	0	0	0
PWY-101: photosynthesis light reactions	674.486	985.275	1102.29	320.167	1672.76	459.279	563.566	2599.1	190.374	98.966	207.043	440.127	1839.53	213.941
PWY-101: photosynthesis light reactions|g__Corethron.s__Corethron_hystrix__216773	2.26913	3.77792	0	0.726165	4.06062	0	3.82174	9.07302	0	0	1.39486	0	0	0.651465
PWY-101: photosynthesis light reactions|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	5.67335	14.6169	0.742811	0.0658104	9.42078	0	4.7804	19.6062	0	0	0	34.1546	1.93782	0.878456
PWY-101: photosynthesis light reactions|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9065
PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_BL107	0	92.46	0	57.8616	0	0	0	281	0	24.9624	29.9727	0	0	0
PWY-101: photosynthesis light reactions|g__Synechococcus.s__Synechococcus_sp_CC9902	201.925	190.187	0	122.404	758.235	222.745	132.228	704.037	64.6036	29.8717	55.8602	0	0	29.5137
PWY-101: photosynthesis light reactions|g__Thalassiothrix.s__Thalassiothrix_antarctica__1049557	3.07535	1.76619	4.22209	0.27484	6.36586	0	0.955954	4.72317	0	0	0	0	26.1736	0.869444
PWY-1042: glycolysis IV	162.317	209.632	139.014	129.534	1278.41	487.325	70.3979	418.478	105.128	36.306	153.31	342.851	758.073	66.6987
PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_andersonii__327968	11.6063	4.38609	0	2.48335	0	22.9095	0	0	0	0	0	0	0	4.47306
PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_catenella__2925	0.337269	1.2833	0	0.388734	4.87933	1.74672	0	1.58012	0	0	0	0	0	0.505246
PWY-1042: glycolysis IV|g__Alexandrium.s__Alexandrium_margalefii__109239	1.13603	14.1414	0	0.729497	2.81219	4.63327	0.324681	25.015	1.22274	0.0566002	0	0	0	1.57519
PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_carterae__2961	0	0.245578	0	0	1.51818	0	0	0	0	0	0	0	0	0.322219
PWY-1042: glycolysis IV|g__Amphidinium.s__Amphidinium_massartii__160604	0	0	0	0	11.9091	0	0	0	0	0	0	0	0	0
PWY-1042: glycolysis IV|g__Apocalathium.s__Apocalathium_aciculiferum__268820	1.49816	0	0	0.295471	0	0	1.30087	0	0.710473	0.121517	0	4.2679	0	0.965287
PWY-1042: glycolysis IV|g__Azadinium.s__Azadinium_spinosum__632150	1.94971	1.6927	0	1.12363	3.39206	5.64932	0	3.88785	1.0727	0.0560083	0	0.58667	0	0.81354
PWY-1042: glycolysis IV|g__Calcidiscus.s__Calcidiscus_leptoporus__127549	0	0	0	0	21.8858	1.45553	0	3.61114	0	0	0	7.15491	0	0
PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441984
PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_debilis__122233	0	0	0	0	4.00388	0	1.39811	0	0	0	0	0	0	0.383732
PWY-1042: glycolysis IV|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	0	0	0	0	29.1698	0	7.97757	0	0	0	0	0	47.4267	1.37389
PWY-1042: glycolysis IV|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	0	0	0	0	0	0	1.80019	0	0	0	0	0	0	0
PWY-1042: glycolysis IV|g__Durinskia.s__Durinskia_baltica__400756	2.85355	1.22386	0	1.32386	2.98394	12.5118	0.996125	7.69538	5.68428	0.388652	0	7.35928	0	1.90974
PWY-1042: glycolysis IV|g__Eucampia.s__Eucampia_antarctica__49252	0	0	0	0	6.79023	0	2.31885	0	0	0	0	0	0	0
PWY-1042: glycolysis IV|g__Gambierdiscus.s__Gambierdiscus_australes__439317	4.30847	0.16161	0	0.116689	15.6402	9.79961	0	0	0	0	0	0	0	0.971978
PWY-1042: glycolysis IV|g__Gonyaulax.s__Gonyaulax_spinifera__66791	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36739
PWY-1042: glycolysis IV|g__Gymnodinium.s__Gymnodinium_catenatum__39447	0.66209	0.836257	0	0.739745	6.51785	0	0	0	0.947625	0	0	0	0	2.61493
PWY-1042: glycolysis IV|g__Helicotheca.s__Helicotheca_tamesis__374047	0	0	0	0	0	0	0.530606	0	0	0	0	0	0	0
PWY-1042: glycolysis IV|g__Heterocapsa.s__Heterocapsa_arctica__192219	0	0.960207	0	0.0471671	5.67441	0	0	0	0	0	0	0	0	0.64368
PWY-1042: glycolysis IV|g__Heterocapsa.s__Heterocapsa_rotundata__89963	10.9249	6.81648	0	2.43524	16.9778	1.75146	3.8875	7.54677	9.20709	1.20734	0	0	0	2.40505
PWY-1042: glycolysis IV|g__Karlodinium.s__Karlodinium_veneficum__407301	7.32513	6.82093	0	3.20113	29.5886	23.3861	0.946933	8.09351	7.40266	0.165391	0	20.6359	0	3.43165
PWY-1042: glycolysis IV|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	9.1215	7.92517	0	2.11749	17.4932	14.07	1.33127	3.01805	6.00803	0.25069	0	3.71604	0	3.6781
PWY-1042: glycolysis IV|g__Lingulodinium.s__Lingulodinium_polyedra__160621	3.89105	1.7954	0	1.88158	18.5753	17.8407	0	10.7068	0	0	0	0	0	3.70471
PWY-1042: glycolysis IV|g__Pelagodinium.s__unclassified__766107	0.675534	1.329	0	1.25045	6.04497	32.4815	0	0.341857	1.07112	0	0	2.73445	0	0.347556
PWY-1042: glycolysis IV|g__Polarella.s__Polarella_glacialis__89957	7.30116	4.47184	0	2.59023	23.4027	18.7585	1.81883	11.4448	3.9505	0.396749	0	6.51679	0	1.6599
PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_parvum__97485	0	0	0	0.197444	1.5478	0	0	0	0	0	0.511868	0	0	0
PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_polylepis__72548	0	0.542142	0	0	0	0	0	0	0	0	0	0	0	0
PWY-1042: glycolysis IV|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	2.71197	0.782352	0	0	18.3265	4.6901	0	4.62389	0	0.327322	0	0	0	0.611384
PWY-1042: glycolysis IV|g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940	0	0	0	0	4.75279	0	0	3.76007	2.53662	0	3.78436	31.7935	0	0
PWY-1042: glycolysis IV|g__Stephanopyxis.s__Stephanopyxis_turris__515487	0	0	0	0	0	0	0	0	0	0	0	0	13.829	0
PWY-1042: glycolysis IV|g__Strombidinopsis.s__Strombidinopsis_sp.__181622	0	3.86171	0	0.621384	52.8365	0	0	10.12	0	0.399638	2.8637	0	45.4993	0.648962
PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_inclinatum__197538	5.83172	20.0314	16.8453	5.31578	80.3786	0	9.57591	19.2011	0	0	5.66917	0	0	1.89418
PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	1.44335	5.74018	2.1999	1.33235	36.736	0	5.20544	15.7186	0	0	0	0	43.703	0
PWY-1042: glycolysis IV|g__Symbiodinium.s__Symbiodinium_sp.__2950	0.7705	1.88203	0	0.541982	5.86421	0	0	1.44322	1.20335	0.256253	0	0	0	0.830046
PWY-1042: glycolysis IV|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	0	0	0	0	0	0	2.29567	0	0	0	0	0	0	0
PWY-1042: glycolysis IV|g__Togula.s__Togula_jolla__285029	0	4.84524	0	0	1.20601	0	0	0	0	0	0	0	0	0.18694
PWY-1042: glycolysis IV|g__Trieres.s__Trieres_chinensis__1514140	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154825
PWY-1042: glycolysis IV|g__unclassified.s__unclassified__1136790	0	6.00134	0	3.92871	0	0	0	0	0	0	2.33259	0	0	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	11.5942	14.9695	0	11.958	40.4657	41.9531	0	56.6229	15.1435	4.90959	10.181	0	0	4.20732
